mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_silent,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
496.8565013408661,2.68857364654541,0.7638597058348149,1.0,0.6,0.02,0.1,8,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",7,0.765511684125705,1.0,0.7764326069410815,1.0,0.7641357027463651,1.0,0.7572815533980582,1.0,0.7558799675587997,1.0,2.075354316316597,0.15192605246598412,0.007318037399710238,0.0
477.3241060256958,2.521342706680298,0.7628899304994343,0.9996363471729641,0.6,0.02,0.1,8,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",9,0.7534246575342466,0.9993934492519208,0.7707828894269573,1.0,0.7641357027463651,0.9997979389775712,0.7629449838187702,0.9993940618056958,0.7631792376317924,0.9995962858296327,2.150910013457096,0.2620431194970077,0.005547441345463351,0.00023565305022274502
513.4625404834748,2.5918402671813965,0.7607887506061096,1.0,0.6,0.02,0.1,12,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.1, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",16,0.7518130539887188,1.0,0.7715899919289749,1.0,0.7576736672051696,1.0,0.7588996763754046,1.0,0.7639902676399026,1.0,1.5426785820827125,0.17153176459147831,0.006649833999658198,0.0
492.2289615631104,2.3416628360748293,0.7619201551640536,0.9996767430525842,0.6,0.02,0.1,12,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.1, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",13,0.7550362610797744,0.9993934492519208,0.7635189669087974,1.0,0.7681744749596123,0.9997979389775712,0.7588996763754046,0.9995960412037972,0.7639902676399026,0.9995962858296327,1.7784555790282655,0.05713001075852394,0.0045299878569378706,0.0002061189156303167
463.25154123306277,2.1810840129852296,0.7604654921609827,1.0,0.6,0.02,0.15,8,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.15, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",19,0.7542304593070105,1.0,0.7651331719128329,1.0,0.7625201938610663,1.0,0.7621359223300971,1.0,0.7583130575831306,1.0,0.5609421565172634,0.15800008044374958,0.0038060916722405034,0.0
445.98317608833315,2.223286819458008,0.758364312267658,0.9997171144696211,0.6,0.02,0.15,8,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.15, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",28,0.7518130539887188,0.9993934492519208,0.7691686844229217,1.0,0.7560581583198708,0.9997979389775712,0.7580906148867314,0.9995960412037972,0.7566909975669099,0.9997981429148163,1.8174055071317714,0.17980450571858594,0.005798534741611736,0.00020617484917426484
475.8905110836029,2.2941199779510497,0.7648294811701956,1.0,0.6,0.02,0.15,12,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.15, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",5,0.7526188557614827,1.0,0.7756255044390638,1.0,0.7697899838449112,1.0,0.7653721682847896,1.0,0.7607461476074615,1.0,1.4191702314130825,0.14880732383256012,0.007845571960500987,0.0
454.1730669498444,2.1800692081451416,0.755778244706643,0.9997171144696211,0.6,0.02,0.15,12,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.15, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",35,0.7461724415793715,0.9993934492519208,0.7667473769168685,1.0,0.7568659127625202,0.9997979389775712,0.7516181229773463,0.9995960412037972,0.7575020275750203,0.9997981429148163,1.386777372850827,0.16202575436211952,0.00684761026985933,0.00020617484917426484
444.5452956676483,2.0613996505737306,0.7593340876030387,1.0,0.6,0.02,0.2,8,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.2, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",25,0.7485898468976632,1.0,0.7659402744148507,1.0,0.7633279483037156,1.0,0.7710355987055016,1.0,0.7477696674776967,1.0,0.7753609790975328,0.10036671536237766,0.009438877715721354,0.0
424.89634866714476,1.8991487503051758,0.7570712784871505,0.9997575103492414,0.6,0.02,0.2,8,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.2, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",32,0.7493956486704271,0.9993934492519208,0.7659402744148507,1.0,0.7568659127625202,0.9997979389775712,0.7564724919093851,0.9997980206018986,0.7566909975669099,0.9997981429148163,2.203922989116878,0.07490609840333724,0.0052610251680484344,0.0001981253508521903
451.3375252246857,2.0797117710113526,0.755778244706643,1.0,0.6,0.02,0.2,12,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.2, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",35,0.7381144238517324,1.0,0.7723970944309927,1.0,0.7600969305331179,1.0,0.7548543689320388,1.0,0.7534468775344688,1.0,2.2757936490158737,0.14311530120556115,0.011085036846496548,0.0
430.9758854866028,1.996488618850708,0.7559398739292064,0.9997575103492414,0.6,0.02,0.2,12,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.02, 'learning_rate': 0.2, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",34,0.741337630942788,0.9993934492519208,0.7691686844229217,1.0,0.7592891760904685,0.9997979389775712,0.7548543689320388,0.9997980206018986,0.7550689375506894,0.9997981429148163,1.0284762460996342,0.11748797726732627,0.008969165377197748,0.0001981253508521903
508.1906955242157,2.431653356552124,0.767577177953774,1.0,0.6,0.05,0.1,8,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",1,0.765511684125705,1.0,0.7715899919289749,1.0,0.7705977382875606,1.0,0.7645631067961165,1.0,0.7656123276561233,1.0,1.1225869938211446,0.15608333406837405,0.0029138166786913276,0.0
479.3939648628235,2.529395866394043,0.759818975270729,0.9996363471729641,0.6,0.05,0.1,8,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",23,0.7534246575342466,0.9993934492519208,0.7675544794188862,1.0,0.7600969305331179,0.9997979389775712,0.7564724919093851,0.9993940618056958,0.7615571776155717,0.9995962858296327,2.2566201170388767,0.18609541560574402,0.004799913159629632,0.00023565305022274502
533.4152444362641,2.3912966728210447,0.7648294811701956,1.0,0.6,0.05,0.1,12,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.1, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",5,0.7598710717163578,1.0,0.7740112994350282,1.0,0.7665589660743134,1.0,0.761326860841424,1.0,0.7623682076236821,1.0,1.4701108513831729,0.1314368912970615,0.0051059869389831715,0.0
515.907034111023,2.698287105560303,0.7588491999353483,0.9996363226807169,0.6,0.05,0.1,12,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.1, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",26,0.7550362610797744,0.9993934492519208,0.7675544794188862,0.9997978981406629,0.7600969305331179,0.9997979389775712,0.7524271844660194,0.9995960412037972,0.7591240875912408,0.9995962858296327,40.058229743661265,0.24753969505112863,0.00516312272639212,0.00015128747860178166
537.7623153209686,2.2051716327667235,0.7601422337158559,1.0,0.6,0.05,0.15,8,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.15, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",21,0.7510072522159549,1.0,0.7675544794188862,1.0,0.7592891760904685,1.0,0.7580906148867314,1.0,0.764801297648013,1.0,21.905931372337815,0.3921363107396344,0.005749177676347382,0.0
456.09851388931276,2.082271385192871,0.7562631323743333,0.9996363226807169,0.6,0.05,0.15,8,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.15, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",33,0.7566478646253022,0.9993934492519208,0.7643260694108152,0.9997978981406629,0.7584814216478191,0.9997979389775712,0.7491909385113269,0.9995960412037972,0.7526358475263585,0.9995962858296327,2.6823985471668963,0.041864455989239616,0.0051621004664998615,0.00015128747860178166
504.8265831947327,1.9079411029815674,0.7624050428317439,1.0,0.6,0.05,0.15,12,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.15, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",11,0.7558420628525383,1.0,0.7691686844229217,1.0,0.7633279483037156,1.0,0.7597087378640777,1.0,0.7639902676399026,1.0,1.6997962416749568,0.04078945199121245,0.004463676136107221,0.0
460.4507960796356,2.0487859725952147,0.759495716825602,0.9996767430525842,0.6,0.05,0.15,12,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.15, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",24,0.7485898468976632,0.9993934492519208,0.7643260694108152,1.0,0.7617124394184168,0.9997979389775712,0.7597087378640777,0.9995960412037972,0.7631792376317924,0.9995962858296327,2.0550230298741052,0.0498464440426259,0.0056767622972372185,0.0002061189156303167
469.02214846611025,1.6120773792266845,0.7585259414902215,1.0,0.6,0.05,0.2,8,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.2, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",27,0.7469782433521354,1.0,0.7643260694108152,1.0,0.7625201938610663,1.0,0.7669902912621359,1.0,0.7518248175182481,1.0,2.120841982636477,0.061199552797091696,0.007742010137432915,0.0
430.75509481430055,1.8365017890930175,0.7599806044932924,0.9996767430525842,0.6,0.05,0.2,8,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.2, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",22,0.7518130539887188,0.9993934492519208,0.7635189669087974,1.0,0.7600969305331179,0.9997979389775712,0.7629449838187702,0.9995960412037972,0.7615571776155717,0.9995962858296327,1.6520900678763064,0.01964432081368392,0.004259273219675565,0.0002061189156303167
500.4180860519409,1.7627461910247804,0.7606271213835462,1.0,0.6,0.05,0.2,12,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.2, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",18,0.7510072522159549,1.0,0.7627118644067796,1.0,0.7673667205169629,1.0,0.7605177993527508,1.0,0.7615571776155717,1.0,9.40502171452913,0.20559673048583257,0.00535688301543063,0.0
445.9513641357422,1.8552326679229736,0.7578794245999677,0.999717179769123,0.6,0.05,0.2,12,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.05, 'learning_rate': 0.2, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",30,0.741337630942788,0.9995956328346138,0.7691686844229217,1.0,0.7584814216478191,0.9997979389775712,0.7605177993527508,0.9995960412037972,0.7599351175993512,0.9995962858296327,3.0330047845041035,0.00809592663390639,0.009094677224232883,0.00016160005361741666
527.8154369354248,2.014198637008667,0.766122514950703,0.999919232703343,0.6,0.1,0.1,8,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",2,0.7606768734891217,1.0,0.7707828894269573,1.0,0.7689822294022617,1.0,0.7621359223300971,0.9997980206018986,0.7680454176804542,0.9997981429148163,1.4562765773929105,0.0539608016906894,0.003980696906875426,9.891933991879849e-05
482.63153796195985,2.1992311000823976,0.7607887506061096,0.9995959268010968,0.6,0.1,0.1,8,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",16,0.7485898468976632,0.9993934492519208,0.7707828894269573,0.9997978981406629,0.7600969305331179,0.9997979389775712,0.7588996763754046,0.9993940618056958,0.7656123276561233,0.9995962858296327,1.4986680434025768,0.044726315960594794,0.007436205130402812,0.00018074739535612607
563.2942525863648,1.9685925483703612,0.7654759980604493,0.9999596041203798,0.6,0.1,0.1,12,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",3,0.7550362610797744,1.0,0.774818401937046,1.0,0.7657512116316639,1.0,0.7621359223300971,0.9997980206018986,0.7696674776966748,1.0,1.4456938651755122,0.045523353048500664,0.00671451935384984,8.07917592405616e-05
512.5728974819183,2.177618885040283,0.7638597058348149,0.9995959268010968,0.6,0.1,0.1,12,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",7,0.7566478646253022,0.9993934492519208,0.7699757869249395,0.9997978981406629,0.7689822294022617,0.9997979389775712,0.7588996763754046,0.9993940618056958,0.764801297648013,0.9995962858296327,19.819298029463884,0.07247017828488685,0.005316526246461267,0.00018074739535612607
510.81764883995055,1.6701482295989991,0.7622434136091806,0.9999596041203798,0.6,0.1,0.15,8,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.15, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",12,0.7542304593070105,1.0,0.7723970944309927,1.0,0.7625201938610663,1.0,0.7637540453074434,0.9997980206018986,0.7583130575831306,1.0,2.553473977478676,0.0514366795150355,0.006088901691789768,8.07917592405616e-05
460.1189465045929,1.8746941566467286,0.758364312267658,0.999555514596611,0.6,0.1,0.15,8,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.15, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",28,0.7550362610797744,0.9993934492519208,0.7627118644067796,0.9997978981406629,0.7584814216478191,0.9995958779551425,0.7532362459546925,0.9993940618056958,0.7623682076236821,0.9995962858296327,2.054056432115377,0.03082425939185447,0.0038023414920362987,0.0001512438139066075
541.3544971942902,1.5983147621154785,0.7627283012768709,0.9999596041203798,0.6,0.1,0.15,12,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.15, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",10,0.7558420628525383,1.0,0.7732041969330105,1.0,0.7641357027463651,1.0,0.761326860841424,0.9997980206018986,0.7591240875912408,1.0,1.674452852791701,0.06914249006543945,0.00590478197470206,8.07917592405616e-05
474.22367386817933,1.8560931205749511,0.7619201551640536,0.9995959268010968,0.6,0.1,0.15,12,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.15, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",13,0.7485898468976632,0.9993934492519208,0.7707828894269573,0.9997978981406629,0.7609046849757674,0.9997979389775712,0.7605177993527508,0.9993940618056958,0.7688564476885644,0.9995962858296327,2.5222507580054723,0.05564778431679984,0.007846028963322559,0.00018074739535612607
500.48109126091003,1.4499431133270264,0.764991110392759,0.9999596041203798,0.6,0.1,0.2,8,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.2, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",4,0.7558420628525383,1.0,0.7675544794188862,1.0,0.77140549273021,1.0,0.7621359223300971,0.9997980206018986,0.7680454176804542,1.0,1.7194493020515351,0.07332218276332966,0.005461331363569967,8.07917592405616e-05
442.8789571285248,1.6281558990478515,0.7604654921609827,0.9995959268010968,0.6,0.1,0.2,8,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.2, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",19,0.7534246575342466,0.9993934492519208,0.7691686844229217,0.9997978981406629,0.7584814216478191,0.9997979389775712,0.7580906148867314,0.9993940618056958,0.7631792376317924,0.9995962858296327,1.6512749612619908,0.09356942643141872,0.0053380035153791664,0.00018074739535612607
527.3183087348938,1.5044482707977296,0.760950379828673,0.9999596041203798,0.6,0.1,0.2,12,2,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.2, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",15,0.7574536663980661,1.0,0.7659402744148507,1.0,0.7625201938610663,1.0,0.7548543689320388,0.9997980206018986,0.7639902676399026,1.0,3.0712699933761036,0.06945667171947181,0.004146967432906885,8.07917592405616e-05
432.28441576957704,1.3740588665008544,0.7577177953774042,0.9995959268010968,0.6,0.1,0.2,12,5,1000,1,0.7,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.2, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 1000, 'silent': 1, 'subsample': 0.7}",31,0.7453666398066076,0.9993934492519208,0.7756255044390638,0.9997978981406629,0.7512116316639742,0.9997979389775712,0.7532362459546925,0.9993940618056958,0.7631792376317924,0.9995962858296327,28.591352595575273,0.2653351581432631,0.010641702024751896,0.00018074739535612607
